EventID,PromoterID,EventName,EventDate,EventEndDate,EventAddress,EventCity,EventState,Country,EventLat,EventLon,EventType,SecondaryEventType
32589,7756,CCAP Donut Derby,2016-10-23 0:00:00,2016-10-23 0:00:00,366 Hopyard Rd,East Haddam,CT,USA,41.484981,-72.337318,Road Race,Gravel
33173,7756,CCAP Junior Summer Mountain Bike Camp,2017-07-30 0:00:00,2017-08-05 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Cycling Camp
33626,7756,Aetna Tokeneke Classic Road Race presented with Slater Building LLC,2017-08-13 0:00:00,2017-08-13 0:00:00,93 Hartland Blvd,East Hartland,CT,USA,41.9986824,-72.9052433,Road Race,NEBRA
33690,7756,CCAP Junior Summer Road Camp,2017-08-06 0:00:00,2017-08-13 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Road Race
33811,7756,CCAP School Short Track Series #1 IDS,2017-04-05 0:00:00,2017-04-05 0:00:00,"115 Laurel Brook Rd, Middlefield, CT 06455",Middlefield,CT,USA,41.5084347,-72.6878328,Mountain Bike,CT Cross Series
33813,7756,CCAP School Short Track Series #2 Berlin,2017-04-19 0:00:00,2017-04-19 0:00:00,"139 Patterson Way, Berlin, CT 06037",Berlin,CT,USA,41.6215956,-72.7529212,Mountain Bike,NEBRA
33814,7756,CCAP School Short Track Series #3 Ledyard,2017-04-26 0:00:00,2017-04-26 0:00:00,"1860 CT-12, Gales Ferry, CT 06335",Ledyard,CT,USA,41.4505051,-72.0732474,Mountain Bike,NEBRA
33816,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-05-02 0:00:00,2017-05-02 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33817,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-05-09 0:00:00,2017-05-09 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33818,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-05-16 0:00:00,2017-05-16 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33819,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-05-23 0:00:00,2017-05-23 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33820,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-06-06 0:00:00,2017-06-06 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33821,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-05-30 0:00:00,2017-05-30 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7600257,-72.6184474,Road Race,NEBRA
33825,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-06-20 0:00:00,2017-06-20 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7600257,-72.6184474,Road Race,NEBRA
33826,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-07-18 0:00:00,2017-07-18 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7600257,-72.6184474,Road Race,NEBRA
33827,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-08-08 0:00:00,2017-08-08 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7600257,-72.6184474,Road Race,NEBRA
33828,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-06-13 0:00:00,2017-06-13 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33829,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-06-27 0:00:00,2017-06-27 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33830,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-07-11 0:00:00,2017-07-11 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33831,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-07-25 0:00:00,2017-07-25 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33832,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-08-01 0:00:00,2017-08-01 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33833,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2017-08-15 0:00:00,2017-08-15 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
33837,7756,Team Red Dragon MTB Race in honor of Todd Haskins at Hatchery Brook p/b CCAP,2017-04-29 0:00:00,2017-04-29 0:00:00,"Orchard Road, Kensington, CT",Berlin,CT,USA,41.5920892,-72.7851519,Mountain Bike,NEBRA
33904,7756,6th Annual CCNS KERMIS p/b The CCAP,2017-05-19 0:00:00,2017-05-19 0:00:00,615 Silver Lane,East Hartford,CT,USA,41.7633643,-72.6170895,Road Race,NEBRA
33947,3634,JAM Fund Grand Fundo,2017-07-22 0:00:00,2017-07-22 0:00:00,155 Glendale Road,Southampton,MA,USA,42.271164,-72.717111,Recreational,Gran Fondo
34040,7756,CCAP Cheshire/Hamden Rail Trailers,2017-03-13 0:00:00,2017-06-22 0:00:00,,Cheshire,CT,USA,41.49146185,-72.8563714,Club Membership,NEBRA
34042,7756,CCAP Muddy Mayhem MTB Team,2017-03-16 0:00:00,2017-06-22 0:00:00,,Glastonbury,CT,USA,41.71795839,-72.51111746,Club Membership,NEBRA
34043,7756,CCAP Croissant Crushers,2017-03-11 0:00:00,2017-06-22 0:00:00,,Woodbury,CT,USA,41.51768762,-73.21834087,Club Membership,NEBRA
34044,7756,CCAP Rocklandia Rad & Gnar MTB Team,2017-03-16 0:00:00,2017-06-22 0:00:00,,Guilford,CT,USA,41.38799806,-72.61271954,Club Membership,NEBRA
34668,7756,The 2017 CCAP Breakaway Benefit,2017-05-13 0:00:00,2017-05-13 0:00:00,99 Powder Hill Road,middlefield,CT,USA,41.503782,-72.7296886,Recreational,Road Race
34922,7756,New Haven Wheelie Battle,2017-06-03 0:00:00,2017-06-03 0:00:00,Long Wharf Park,New Haven,CT,USA,41.2872785,-72.925781,Special Event,NULL
35371,7756,The CCAP's Junior CTCX Camp,2017-08-19 0:00:00,2017-08-20 0:00:00,74 Forest Lane,Glastonbury,CT,USA,41.6867639,-72.534846,Cycling Camp,Cyclocross
35399,7756,The New Haven Grand Prix,2017-09-15 0:00:00,2017-09-15 0:00:00,1001 Chapel St,New Haven,CT,USA,41.3075092,-72.9291962,Road Race,NEBRA
35418,3634,Northeast Solar Montague Training Crit Series,2017-07-05 0:00:00,2017-07-05 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
35419,3634,Northeast Solar Montague Training Crit Series,2017-07-12 0:00:00,2017-07-12 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
35420,3634,Northeast Solar Montague Training Crit Series,2017-07-19 0:00:00,2017-07-19 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
35421,3634,Northeast Solar Montague Training Crit Series,2017-08-02 0:00:00,2017-08-02 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
35516,7756,Aetna Tokeneke Classic Bicycle and Merchandise Give Away,2017-08-13 0:00:00,2017-08-13 0:00:00,93 Hartland Blvd,Hartland,CT,USA,41.9986941,-72.9052337,Special Event,NULL
35661,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2017-09-06 0:00:00,2017-09-27 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
35663,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2017-09-13 0:00:00,2017-09-13 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
35664,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2017-09-20 0:00:00,2017-09-20 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
35665,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2017-09-27 0:00:00,2017-09-27 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
35893,7756,Newtown Cyclocross p/b the CCAP and Team 26,2017-11-05 0:00:00,2017-11-05 0:00:00,"4 Wildlife Dr Newtown, CT 06470",Newtown,CT,USA,41.405166,-73.2857648,Cyclocross,CT Cross Series
36179,7756,CCAP School CX Series #1 Ledyard,2017-10-04 0:00:00,2017-10-04 0:00:00,1860 CT-12,Ledyard,CT,USA,41.4505051,-72.0732474,Cyclocross,NULL
36180,7756,CCAP School CX Series #2 IDS,2017-10-11 0:00:00,2017-10-11 0:00:00,115 Laurel Brook Rd,Middlefield,CT,USA,41.5084347,-72.6878328,Cyclocross,CT Cross Series
36181,7756,CCAP School CX Series #3 Waterford,2017-10-18 0:00:00,2017-10-18 0:00:00,105 clark lane,Waterford,CT,USA,41.3495836,-72.1277353,Cyclocross,NULL
36182,7756,CCAP School CX Series #4 New Haven,2017-10-25 0:00:00,2017-10-25 0:00:00,Edgewood Ave,New Haven,CT,USA,41.3134818,-72.9447422,Cyclocross,NULL
36183,7756,CCAP School CX Series #5 New Haven,2017-11-01 0:00:00,2017-11-01 0:00:00,Hobart St. & Edgewood Ave,New Haven,CT,USA,41.3159564,-72.9533731,Cyclocross,NULL
37420,7756,CCAP Spring 2018 Regional MTB Teams,2018-03-19 0:00:00,2018-07-08 0:00:00,353 main st,Middletown,CT,USA,41.56056683,-72.6504904,Club Membership,NULL
37600,7756,7th Annual CCNS KERMIS p/b The CCAP,2018-05-18 0:00:00,2018-05-18 0:00:00,615 Silver Lane,East Hartford,CT,USA,41.7633643,-72.6170895,Road Race,NEBRA
37601,7756,CCAP Junior Summer Mountain Bike Camp,2018-07-29 0:00:00,2018-08-04 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Cycling Camp
37602,7756,CCAP Junior Summer Road Camp,2018-07-08 0:00:00,2018-07-14 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Road Race
37743,3634,JAM Fund Grand Fundo,2018-07-14 0:00:00,2018-07-14 0:00:00,155 Glendale Road,Southampton,MA,USA,42.271164,-72.717111,Gravel,Gran Fondo
37836,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-05-01 0:00:00,2018-05-01 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37840,7756,The 2018 CCAP Breakaway Benefit,2018-05-12 0:00:00,2018-05-12 0:00:00,60 Villa Louisa Rd,Bolton,CT,USA,41.7412183,-72.4621189,Recreational,Road Race
37844,7756,Center Subaru Tokeneke Classic Road Race 2018,2018-08-12 0:00:00,2018-08-12 0:00:00,93 Hartland Blvd,East Hartland,CT,USA,41.9986824,-72.9052433,Road Race,NEBRA
37870,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-05-08 0:00:00,2018-05-08 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37871,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-05-15 0:00:00,2018-05-15 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37872,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-05-22 0:00:00,2018-05-22 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37873,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-06-05 0:00:00,2018-06-05 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37874,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-06-12 0:00:00,2018-06-12 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37875,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-06-19 0:00:00,2018-06-19 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37876,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-07-03 0:00:00,2018-07-03 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37877,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-07-17 0:00:00,2018-07-17 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37878,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-07-10 0:00:00,2018-07-10 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37879,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-07-24 0:00:00,2018-07-24 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37880,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-07-31 0:00:00,2018-07-31 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37881,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-08-14 0:00:00,2018-08-14 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
37983,7756,CBR Offroad Series 2018 Registration & Number Plate,2018-04-08 0:00:00,2018-07-08 0:00:00,,Middletown,CT,USA,41.5460323,-72.6505957,Mountain Bike,NEBRA
38237,7756,CCAP School Short Track Series #2 Waterford,2018-05-02 0:00:00,2018-05-02 0:00:00,105 Clark Ln,Waterford,CT,USA,41.3513325,-72.12794629,Mountain Bike,NULL
38238,7756,CCAP School Short Track Series #4 Ledyard,2018-06-06 0:00:00,2018-06-06 0:00:00,1860 CT-12,Ledyard,CT,USA,41.4516263,-72.067415,Mountain Bike,NULL
38239,7756,CCAP School Short Track Series #3 Berlin,2018-05-09 0:00:00,2018-05-09 0:00:00,139 Patterson Way,Berlin,CT,USA,41.6215191,-72.7527695,Mountain Bike,NULL
38240,7756,CCAP School Short Track Series #3 New Haven,2018-05-23 0:00:00,2018-05-23 0:00:00,1080 Wintergreen Ave,Hamden,CT,USA,41.3475143,-72.96562888,Mountain Bike,NULL
38269,7756,CCAP Summer Road Teams,2018-05-01 0:00:00,2018-09-14 0:00:00,353 Main St,Middletown,CT,USA,41.5610795,-72.6504669,Club Membership,CT Cross Series
38309,7756,CCAP Test Event,2018-06-21 0:00:00,2018-06-21 0:00:00,353 Main St,Middletown,CT,USA,41.5610795,-72.6504669,Road Race,NEBRA
38654,7756,New Haven Wheelie Battle,2018-06-02 0:00:00,2018-06-02 0:00:00,Long Wharf Park,New Haven,CT,USA,41.2872785,-72.925781,Special Event,NULL
38694,7756,Team Red Dragon MTB Race at Hatchery Brook p/b CCAP,2018-05-20 0:00:00,2018-05-20 0:00:00,"Orchard Road, Kensington, CT",Berlin,CT,USA,41.5920892,-72.7851519,Mountain Bike,NEBRA
38808,7756,CCAP Spring 2018 Branford Regional MTB Team,2018-07-08 0:00:00,2018-07-08 0:00:00,353 main st,Middletown,CT,USA,41.56056683,-72.6504904,Club Membership,NULL
39119,7756,The CCAP Youth CTCX Camp,2018-08-18 0:00:00,2018-08-19 0:00:00,74 Forest Lane,Glastonbury,CT,USA,41.6867639,-72.534846,Cycling Camp,Cyclocross
39196,7756,ConnectiCare Gran Fondo,2018-09-15 0:00:00,2018-09-15 0:00:00,1288 Boston Post Rd,Madison,CT,USA,41.2697656,-72.5590716,Gran Fondo,NEBRA
39234,7756,CCAP Fall 2018 CX Teams,2018-09-01 0:00:00,2018-12-30 0:00:00,353 Main St,Middletown,CT,USA,41.5610795,-72.6504669,Club Membership,NEBRA
39333,7756,The New Haven Grand Prix,2018-09-14 0:00:00,2018-09-14 0:00:00,1001 Chapel St,New Haven,CT,USA,41.3075092,-72.9291962,Road Race,NEBRA
39349,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-06-26 0:00:00,2018-06-26 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
39353,3634,Northeast Solar Montague Training Crit Series,2018-07-18 0:00:00,2018-07-18 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
39354,3634,Northeast Solar Montague Training Crit Series No Race tonight Thunder Storms predicted all afternoon,2018-07-25 0:00:00,2018-07-25 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
39355,3634,Northeast Solar Montague Training Crit Series Race Cancelled Thunderstorms again predicted tonight,2018-08-01 0:00:00,2018-08-01 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
39356,3634,Northeast Solar Montague Training Crit Series,2018-08-08 0:00:00,2018-08-08 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NEBRA
39742,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2018-08-07 0:00:00,2018-08-07 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
39878,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2018-09-05 0:00:00,2018-09-05 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
39891,7756,Newtown Cyclocross p/b the CCAP and Team 26,2018-09-23 0:00:00,2018-09-23 0:00:00,"4 Wildlife Dr Newtown, CT 06470",Newtown,CT,USA,41.405166,-73.2857648,Cyclocross,CT Cross Series
39909,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2018-09-12 0:00:00,2018-09-12 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
39910,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2018-09-19 0:00:00,2018-09-19 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
39911,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2018-09-26 0:00:00,2018-09-26 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
39913,7756,CCAP Oyster Cross Training Series,2018-09-04 0:00:00,2018-09-04 0:00:00,77 N Water St,Norwalk,CT,USA,41.1037057,-73.4171463,Cyclocross,NEBRA
40010,7756,CCAP Oyster Cross Training Series,2018-09-11 0:00:00,2018-09-11 0:00:00,77 N Water St,Norwalk,CT,USA,41.1037057,-73.4171463,Cyclocross,NEBRA
40011,7756,CCAP Oyster Cross Training Series,2018-09-18 0:00:00,2018-09-18 0:00:00,77 N Water St,Norwalk,CT,USA,41.1037057,-73.4171463,Cyclocross,NEBRA
40012,7756,CCAP Oyster Cross Training Series,2018-09-25 0:00:00,2018-09-25 0:00:00,77 N Water St,Norwalk,CT,USA,41.1037057,-73.4171463,Cyclocross,NEBRA
40178,7756,CCAP Oyster Cross Training Series,2018-10-02 0:00:00,2018-10-02 0:00:00,77 N Water St,Norwalk,CT,USA,41.1037057,-73.4171463,Cyclocross,NEBRA
40199,7756,CCAP School CX Series #3 New Haven,2018-10-24 0:00:00,2018-10-24 0:00:00,Edgewood Ave,New Haven,CT,USA,41.31545727,-72.95358813,Cyclocross,NEBRA
40262,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2018-10-10 0:00:00,2018-10-10 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
40381,7756,CCAP Spring 2019 MTB Teams,2019-04-01 0:00:00,2019-06-23 0:00:00,353 Main St,Connecticut,CT,USA,41.5965955,-72.6458889,Club Membership,NEBRA
40639,7756,CCAP Junior Summer Road Camp,2019-08-04 0:00:00,2019-08-10 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Road Race
40640,7756,CCAP Junior Summer Mountain Bike Camp,2019-07-28 0:00:00,2019-08-03 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Mountain Bike
40646,7756,The CCAP Tuesday Night Criterium Series p/b CT's Top Eye & Ear Doctors,2019-05-07 0:00:00,2019-05-07 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
40647,7756,The CCAP Tuesday Night Criterium Series p/b CT's Top Eye & Ear Doctors,2019-05-21 0:00:00,2019-05-21 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
